epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,83.4541,0.96242,1.16469,1.13233,0.87846,0.86505,0.92687,0.69135,0.99843,0.79745,1.16902,0.000487979,0.000487979,0.000487979
19,87.8733,0.93245,1.17933,1.11918,0.80506,0.8609,0.91487,0.70992,0.9128,0.82392,1.12109,0.000487271,0.000487271,0.000487271
20,92.3094,0.95612,1.12748,1.13079,0.89411,0.90796,0.94579,0.67993,1.05366,0.80632,1.21878,0.000486564,0.000486564,0.000486564
21,96.7092,0.95132,1.14622,1.13555,0.88724,0.92324,0.9536,0.76741,0.8004,0.69358,1.06602,0.000485857,0.000485857,0.000485857
22,101.194,0.92467,1.09089,1.12324,0.91678,0.87298,0.94934,0.64214,1.19355,0.83532,1.28909,0.00048515,0.00048515,0.00048515
23,105.763,0.93756,1.11948,1.12752,0.85884,0.87297,0.92075,0.69013,0.94296,0.82397,1.17395,0.000484443,0.000484443,0.000484443
24,110.222,0.90926,1.04682,1.10737,0.84748,0.89161,0.93034,0.71678,0.92178,0.82259,1.12223,0.000483736,0.000483736,0.000483736
25,114.649,0.91694,1.05288,1.11036,0.92366,0.90722,0.96307,0.72109,0.9932,0.66148,1.14312,0.000483029,0.000483029,0.000483029
26,119.079,0.91006,1.03921,1.09281,0.89525,0.91858,0.95613,0.75482,0.85457,0.67173,1.0826,0.000482321,0.000482321,0.000482321
27,123.498,0.88517,1.02119,1.08745,0.88889,0.91655,0.95343,0.71283,0.99253,0.69348,1.15385,0.000481614,0.000481614,0.000481614
28,127.922,0.91143,0.99848,1.08972,0.9216,0.89598,0.94825,0.73377,0.8895,0.65636,1.09546,0.000480907,0.000480907,0.000480907
29,132.32,0.90225,1.02058,1.10177,0.93681,0.89968,0.95653,0.71235,1.02753,0.67005,1.16387,0.0004802,0.0004802,0.0004802
30,136.874,0.87634,0.96591,1.09208,0.93282,0.92537,0.97303,0.75688,0.90167,0.60396,1.09854,0.000479493,0.000479493,0.000479493
31,141.318,0.88071,0.9355,1.0719,0.92634,0.92879,0.97225,0.75498,0.91249,0.59546,1.11083,0.000478786,0.000478786,0.000478786
32,145.746,0.87691,0.97046,1.07641,0.92418,0.89598,0.95447,0.7156,1.01341,0.66243,1.15332,0.000478079,0.000478079,0.000478079
33,150.158,0.90708,0.97136,1.0934,0.93556,0.90035,0.95614,0.73134,0.94371,0.61092,1.1206,0.000477371,0.000477371,0.000477371
34,154.634,0.88404,0.97577,1.08599,0.92256,0.92605,0.96482,0.75137,0.89921,0.59859,1.09354,0.000476664,0.000476664,0.000476664
35,159.039,0.87468,0.93635,1.0908,0.89824,0.87576,0.93591,0.73529,0.88666,0.68773,1.0924,0.000475957,0.000475957,0.000475957
36,163.467,0.88068,0.91928,1.08849,0.8972,0.93661,0.96065,0.7048,1.05744,0.64344,1.18923,0.00047525,0.00047525,0.00047525
37,168.019,0.88255,0.9534,1.09473,0.91606,0.93291,0.95781,0.75764,0.85793,0.5908,1.06877,0.000474543,0.000474543,0.000474543
38,172.454,0.88379,0.90959,1.08533,0.94516,0.93292,0.9723,0.71679,1.02743,0.59145,1.14545,0.000473836,0.000473836,0.000473836
39,176.872,0.87693,0.91199,1.08854,0.94369,0.93574,0.96526,0.75843,0.88303,0.57127,1.08207,0.000473129,0.000473129,0.000473129
40,181.319,0.85872,0.89025,1.07324,0.93135,0.9032,0.96086,0.74629,0.88548,0.59934,1.10115,0.000472421,0.000472421,0.000472421
41,185.751,0.87106,0.88349,1.0809,0.90866,0.90277,0.96018,0.75044,0.88738,0.58949,1.09622,0.000471714,0.000471714,0.000471714
42,190.162,0.87753,0.88375,1.08173,0.92738,0.94681,0.96634,0.75837,0.8804,0.55191,1.0897,0.000471007,0.000471007,0.000471007
43,194.585,0.87094,0.86799,1.07622,0.92601,0.93001,0.96496,0.75765,0.85921,0.58893,1.0757,0.0004703,0.0004703,0.0004703
44,199.016,0.87027,0.89424,1.08163,0.90238,0.93339,0.96745,0.7398,0.96065,0.58163,1.12897,0.000469593,0.000469593,0.000469593
45,203.544,0.84326,0.84088,1.06821,0.91601,0.93471,0.96641,0.73732,0.94821,0.54541,1.11959,0.000468886,0.000468886,0.000468886
46,207.976,0.8429,0.88036,1.06694,0.88881,0.92367,0.96418,0.70476,1.04809,0.61886,1.17508,0.000468179,0.000468179,0.000468179
47,212.387,0.85006,0.86792,1.06395,0.91457,0.93018,0.96865,0.73556,0.94513,0.5594,1.11934,0.000467471,0.000467471,0.000467471
48,216.818,0.82334,0.83652,1.06068,0.91205,0.94438,0.96546,0.74093,0.91519,0.54162,1.0958,0.000466764,0.000466764,0.000466764
49,221.245,0.8295,0.83224,1.05183,0.92911,0.92437,0.97218,0.76408,0.88056,0.56215,1.07183,0.000466057,0.000466057,0.000466057
50,225.684,0.83827,0.82783,1.0623,0.92669,0.89672,0.95582,0.71924,0.97457,0.61181,1.13156,0.00046535,0.00046535,0.00046535
51,230.079,0.84691,0.85273,1.07325,0.93432,0.94915,0.97437,0.76852,0.87442,0.50972,1.0802,0.000464643,0.000464643,0.000464643
52,234.545,0.84555,0.85083,1.06841,0.91505,0.93876,0.96478,0.70618,1.06857,0.58298,1.17767,0.000463936,0.000463936,0.000463936
53,239.081,0.84763,0.82489,1.07058,0.94303,0.91685,0.97002,0.75537,0.89606,0.56482,1.07532,0.000463229,0.000463229,0.000463229
54,243.518,0.84845,0.82857,1.0524,0.91261,0.93948,0.97245,0.74842,0.93039,0.57076,1.10764,0.000462521,0.000462521,0.000462521
55,247.925,0.8391,0.80998,1.05115,0.9299,0.94314,0.95771,0.73679,0.94867,0.51937,1.12072,0.000461814,0.000461814,0.000461814
56,252.349,0.83114,0.80946,1.06237,0.92132,0.9366,0.97225,0.74773,0.94793,0.53956,1.0945,0.000461107,0.000461107,0.000461107
57,256.767,0.83511,0.80618,1.06318,0.89852,0.95762,0.96339,0.74994,0.88526,0.57672,1.06869,0.0004604,0.0004604,0.0004604
58,261.241,0.82574,0.79983,1.05472,0.90288,0.94853,0.96346,0.75358,0.87542,0.5785,1.07118,0.000459693,0.000459693,0.000459693
59,265.783,0.81753,0.80312,1.0584,0.898,0.93615,0.95225,0.74809,0.86662,0.58225,1.0601,0.000458986,0.000458986,0.000458986
60,270.205,0.83985,0.81425,1.05163,0.91857,0.95162,0.96254,0.7556,0.88945,0.54477,1.08437,0.000458279,0.000458279,0.000458279
61,274.612,0.836,0.80151,1.0628,0.92773,0.94305,0.97452,0.76076,0.88343,0.56907,1.07711,0.000457571,0.000457571,0.000457571
62,279.053,0.8471,0.81686,1.06686,0.93088,0.9331,0.96673,0.75024,0.91425,0.51868,1.09342,0.000456864,0.000456864,0.000456864
63,283.458,0.81747,0.79994,1.04833,0.92991,0.94005,0.96615,0.74902,0.93129,0.52556,1.10299,0.000456157,0.000456157,0.000456157
64,287.867,0.83133,0.80269,1.06343,0.9261,0.9421,0.96855,0.74163,0.95393,0.52358,1.10108,0.00045545,0.00045545,0.00045545
65,292.269,0.81735,0.78117,1.05496,0.95774,0.94266,0.97291,0.78933,0.81035,0.47209,1.06324,0.000454743,0.000454743,0.000454743
66,296.717,0.80981,0.78681,1.05387,0.93796,0.93853,0.97924,0.77969,0.82603,0.49873,1.05258,0.000454036,0.000454036,0.000454036
67,301.293,0.83946,0.80626,1.06544,0.94221,0.93484,0.98046,0.74034,1.00753,0.51544,1.15592,0.000453329,0.000453329,0.000453329
68,305.703,0.80316,0.76063,1.04607,0.90002,0.97283,0.97771,0.76306,0.91086,0.47312,1.08667,0.000452621,0.000452621,0.000452621
69,310.128,0.83282,0.78289,1.06305,0.94258,0.93188,0.97991,0.78292,0.84093,0.51049,1.05853,0.000451914,0.000451914,0.000451914
70,314.642,0.8201,0.77102,1.0607,0.93289,0.95001,0.96988,0.73814,0.9656,0.51547,1.11251,0.000451207,0.000451207,0.000451207
71,319.044,0.82991,0.76728,1.06244,0.97216,0.948,0.98408,0.79984,0.79806,0.43328,1.02661,0.0004505,0.0004505,0.0004505
72,323.484,0.81215,0.76813,1.05231,0.93301,0.95583,0.97416,0.75807,0.91956,0.47827,1.07998,0.000449793,0.000449793,0.000449793
73,327.892,0.81877,0.7463,1.04576,0.92694,0.93595,0.9784,0.76754,0.88255,0.47228,1.06131,0.000449086,0.000449086,0.000449086
74,332.458,0.82344,0.79385,1.05416,0.93118,0.95142,0.96879,0.77071,0.84788,0.4865,1.05307,0.000448379,0.000448379,0.000448379
75,336.88,0.80295,0.75444,1.05369,0.93438,0.94522,0.97874,0.77424,0.84534,0.48354,1.04399,0.000447671,0.000447671,0.000447671
76,341.328,0.80562,0.75045,1.04146,0.93365,0.93573,0.97826,0.76275,0.88219,0.49914,1.07457,0.000446964,0.000446964,0.000446964
77,345.748,0.81752,0.75011,1.04322,0.93124,0.93713,0.97603,0.74015,0.96939,0.53812,1.11635,0.000446257,0.000446257,0.000446257
78,350.191,0.80216,0.75025,1.04811,0.94071,0.94715,0.97851,0.78704,0.81125,0.46723,1.04312,0.00044555,0.00044555,0.00044555
79,354.602,0.81061,0.73079,1.04772,0.96111,0.94458,0.97776,0.77632,0.86669,0.45487,1.06184,0.000444843,0.000444843,0.000444843
80,359.031,0.78214,0.72056,1.02688,0.95002,0.94425,0.97661,0.79141,0.81245,0.44409,1.04207,0.000444136,0.000444136,0.000444136
81,363.439,0.81569,0.76244,1.05266,0.95864,0.95507,0.98787,0.78312,0.86488,0.44429,1.04969,0.000443429,0.000443429,0.000443429
82,367.974,0.81038,0.76139,1.05183,0.95271,0.92229,0.97899,0.77073,0.88334,0.4673,1.06649,0.000442721,0.000442721,0.000442721
83,372.364,0.80319,0.74819,1.05184,0.92353,0.96516,0.98014,0.7614,0.90404,0.45913,1.09083,0.000442014,0.000442014,0.000442014
84,376.775,0.78929,0.72541,1.03385,0.95372,0.95473,0.98012,0.75693,0.9315,0.46818,1.09288,0.000441307,0.000441307,0.000441307
85,381.199,0.80502,0.75437,1.04277,0.92077,0.95826,0.97489,0.75738,0.88416,0.50301,1.08113,0.0004406,0.0004406,0.0004406
86,385.627,0.80848,0.74781,1.04301,0.90908,0.96419,0.97638,0.7785,0.86407,0.46178,1.05554,0.000439893,0.000439893,0.000439893
87,390.054,0.79529,0.71405,1.04077,0.92916,0.94989,0.96996,0.7792,0.82855,0.47284,1.04741,0.000439186,0.000439186,0.000439186
88,394.473,0.78781,0.72512,1.04607,0.95621,0.9427,0.98224,0.77379,0.88829,0.4528,1.08158,0.000438479,0.000438479,0.000438479
89,398.982,0.79339,0.72271,1.03758,0.95122,0.95468,0.97508,0.76328,0.92751,0.46399,1.09612,0.000437771,0.000437771,0.000437771
90,403.381,0.78252,0.71741,1.03052,0.9331,0.94152,0.96579,0.76885,0.86112,0.47393,1.06374,0.000437064,0.000437064,0.000437064
91,407.772,0.79436,0.70008,1.02873,0.94785,0.94643,0.9772,0.7539,0.93278,0.45503,1.09788,0.000436357,0.000436357,0.000436357
92,412.183,0.78282,0.7063,1.02573,0.92937,0.95065,0.98025,0.774,0.86599,0.44645,1.0629,0.00043565,0.00043565,0.00043565
93,416.594,0.80338,0.72479,1.05031,0.95729,0.94436,0.97839,0.79616,0.79984,0.44261,1.02836,0.000434943,0.000434943,0.000434943
94,421.038,0.7826,0.70214,1.02872,0.95312,0.93186,0.96971,0.77898,0.81713,0.46798,1.04539,0.000434236,0.000434236,0.000434236
95,425.452,0.79208,0.71267,1.03204,0.94896,0.94739,0.98077,0.77528,0.87159,0.48808,1.07012,0.000433529,0.000433529,0.000433529
96,429.86,0.77497,0.70468,1.03765,0.94508,0.94601,0.97885,0.74277,0.98822,0.48145,1.14238,0.000432821,0.000432821,0.000432821
97,434.388,0.81187,0.73545,1.04211,0.96687,0.94717,0.98013,0.77084,0.88889,0.4218,1.07355,0.000432114,0.000432114,0.000432114
98,438.852,0.78588,0.70529,1.02759,0.96162,0.96516,0.98259,0.79676,0.82313,0.4034,1.04052,0.000431407,0.000431407,0.000431407
99,443.293,0.79081,0.6854,1.03499,0.96308,0.93648,0.97574,0.77824,0.87135,0.44652,1.07088,0.0004307,0.0004307,0.0004307
100,447.708,0.78029,0.7042,1.02936,0.95715,0.94454,0.97743,0.78847,0.84182,0.43784,1.03838,0.000429993,0.000429993,0.000429993
101,452.137,0.78961,0.69297,1.02588,0.95762,0.9421,0.97416,0.79482,0.76586,0.4605,1.00958,0.000429286,0.000429286,0.000429286
102,456.566,0.78334,0.70387,1.02403,0.94641,0.9524,0.97535,0.77598,0.82657,0.47358,1.04431,0.000428579,0.000428579,0.000428579
103,460.961,0.78473,0.68861,1.03359,0.97272,0.94966,0.98134,0.78157,0.84389,0.41799,1.05139,0.000427871,0.000427871,0.000427871
104,465.538,0.77929,0.68631,1.03459,0.93793,0.94202,0.97689,0.79607,0.79301,0.45616,1.02387,0.000427164,0.000427164,0.000427164
105,469.96,0.79183,0.69865,1.02992,0.94246,0.93502,0.974,0.78443,0.81488,0.43692,1.04846,0.000426457,0.000426457,0.000426457
106,474.403,0.78829,0.68445,1.0379,0.93996,0.94244,0.97248,0.77429,0.85734,0.46351,1.05462,0.00042575,0.00042575,0.00042575
107,478.826,0.78373,0.70883,1.03428,0.94244,0.94974,0.97961,0.79469,0.79561,0.41215,1.03024,0.000425043,0.000425043,0.000425043
108,483.261,0.77564,0.69616,1.03715,0.94964,0.94419,0.9744,0.7674,0.89499,0.43856,1.07714,0.000424336,0.000424336,0.000424336
109,487.689,0.78989,0.69224,1.03209,0.94626,0.94967,0.97827,0.76743,0.89962,0.46116,1.07515,0.000423629,0.000423629,0.000423629
110,492.116,0.7895,0.70836,1.03025,0.95374,0.96535,0.97634,0.795,0.80307,0.403,1.0326,0.000422921,0.000422921,0.000422921
111,496.526,0.7873,0.70637,1.03818,0.93692,0.95428,0.97736,0.7981,0.79626,0.42324,1.02587,0.000422214,0.000422214,0.000422214
112,501.082,0.76232,0.6732,1.0169,0.94199,0.96944,0.98523,0.78632,0.82289,0.40918,1.04916,0.000421507,0.000421507,0.000421507
113,505.485,0.77902,0.67461,1.03688,0.94832,0.96741,0.98733,0.7916,0.8257,0.41318,1.04312,0.0004208,0.0004208,0.0004208
114,509.949,0.76158,0.66379,1.02228,0.94793,0.93034,0.97888,0.79594,0.78541,0.45595,1.02886,0.000420093,0.000420093,0.000420093
115,514.376,0.77518,0.68689,1.02263,0.95661,0.94399,0.9832,0.79474,0.82405,0.42972,1.04616,0.000419386,0.000419386,0.000419386
116,518.795,0.77801,0.68129,1.03081,0.96891,0.96201,0.98793,0.77529,0.87925,0.39396,1.07092,0.000418679,0.000418679,0.000418679
117,523.195,0.7662,0.67213,1.02552,0.95343,0.96717,0.98865,0.7853,0.84326,0.41068,1.05234,0.000417971,0.000417971,0.000417971
118,527.635,0.76767,0.66278,1.0225,0.94219,0.96345,0.98163,0.77154,0.91443,0.42216,1.08989,0.000417264,0.000417264,0.000417264
119,532.182,0.75713,0.65897,1.02141,0.92832,0.95711,0.98102,0.77381,0.88528,0.4233,1.06623,0.000416557,0.000416557,0.000416557
120,536.631,0.77562,0.66858,1.02963,0.97748,0.95842,0.98938,0.80056,0.79829,0.38635,1.03235,0.00041585,0.00041585,0.00041585
121,541.09,0.75757,0.66134,1.01852,0.95045,0.97165,0.97985,0.81482,0.75406,0.39041,0.99904,0.000415143,0.000415143,0.000415143
122,545.582,0.75906,0.68331,1.01748,0.96102,0.94905,0.98224,0.80949,0.7763,0.38293,1.01898,0.000414436,0.000414436,0.000414436
123,550.015,0.75424,0.67424,1.01753,0.93747,0.94718,0.98262,0.80172,0.7801,0.39563,1.01937,0.000413729,0.000413729,0.000413729
124,554.498,0.75762,0.66153,1.02429,0.9543,0.97094,0.98675,0.79993,0.8185,0.38972,1.04391,0.000413021,0.000413021,0.000413021
125,558.947,0.76793,0.70844,1.03309,0.95285,0.95778,0.98665,0.77416,0.87338,0.40669,1.05926,0.000412314,0.000412314,0.000412314
126,563.391,0.75152,0.64872,1.019,0.96156,0.95343,0.985,0.79959,0.80323,0.39248,1.02417,0.000411607,0.000411607,0.000411607
127,567.943,0.75848,0.63841,1.02068,0.94439,0.95403,0.97932,0.79906,0.78462,0.42109,1.01669,0.0004109,0.0004109,0.0004109
128,572.383,0.78447,0.65795,1.03323,0.96062,0.9322,0.97799,0.80933,0.74253,0.40959,0.99034,0.000410193,0.000410193,0.000410193
129,576.792,0.76522,0.65035,1.0205,0.93113,0.96028,0.97665,0.77583,0.86175,0.42978,1.06469,0.000409486,0.000409486,0.000409486
130,581.249,0.75426,0.64526,1.01497,0.96484,0.94945,0.98461,0.78023,0.876,0.40573,1.06831,0.000408779,0.000408779,0.000408779
131,585.661,0.75195,0.66066,1.01082,0.96212,0.96134,0.97991,0.79252,0.8185,0.42596,1.04839,0.000408071,0.000408071,0.000408071
132,590.089,0.76294,0.6578,1.02622,0.94716,0.96643,0.97936,0.81037,0.76647,0.38771,1.00633,0.000407364,0.000407364,0.000407364
133,594.512,0.75957,0.63629,1.01894,0.93974,0.97571,0.98593,0.81783,0.75051,0.37598,0.99717,0.000406657,0.000406657,0.000406657
134,599.117,0.74683,0.64484,1.00874,0.93775,0.97293,0.98368,0.79907,0.80281,0.38953,1.03017,0.00040595,0.00040595,0.00040595
135,603.544,0.75126,0.64694,1.00661,0.95047,0.95929,0.98459,0.77902,0.87924,0.42107,1.05742,0.000405243,0.000405243,0.000405243
136,607.957,0.76264,0.6531,1.01859,0.95622,0.9508,0.9807,0.79897,0.79502,0.38709,1.0322,0.000404536,0.000404536,0.000404536
137,612.383,0.75628,0.65487,1.01771,0.95175,0.95928,0.97459,0.77034,0.8863,0.39977,1.07496,0.000403829,0.000403829,0.000403829
138,616.8,0.76001,0.66057,1.02481,0.943,0.95754,0.97845,0.77769,0.87824,0.43202,1.07035,0.000403121,0.000403121,0.000403121
139,621.2,0.7675,0.65896,1.03169,0.94609,0.96824,0.98806,0.81165,0.77448,0.39117,1.01784,0.000402414,0.000402414,0.000402414
140,625.648,0.7474,0.64373,1.0083,0.93858,0.96337,0.98112,0.80517,0.78509,0.43411,1.02589,0.000401707,0.000401707,0.000401707
141,630.204,0.7469,0.6411,1.01737,0.94706,0.97023,0.98341,0.79855,0.77455,0.4108,1.01466,0.000401,0.000401,0.000401
142,634.641,0.73552,0.63096,1.01955,0.94469,0.97558,0.98011,0.81397,0.74625,0.39344,1.00749,0.000400293,0.000400293,0.000400293
143,639.031,0.73866,0.62018,1.00459,0.96096,0.95554,0.98126,0.80651,0.7834,0.38925,1.02191,0.000399586,0.000399586,0.000399586
144,643.463,0.75086,0.63099,1.00889,0.95773,0.96862,0.98713,0.8054,0.79135,0.3831,1.03425,0.000398879,0.000398879,0.000398879
145,647.875,0.74028,0.62861,1.00775,0.95116,0.96707,0.98003,0.79983,0.78079,0.39617,1.01379,0.000398171,0.000398171,0.000398171
146,652.315,0.73825,0.62765,1.00496,0.94457,0.97585,0.98534,0.79161,0.82672,0.38749,1.04709,0.000397464,0.000397464,0.000397464
147,656.742,0.73588,0.63561,1.00133,0.95115,0.98259,0.98685,0.79647,0.80881,0.37858,1.02609,0.000396757,0.000396757,0.000396757
148,661.277,0.73667,0.63829,1.00912,0.95398,0.96874,0.98693,0.80166,0.79023,0.37459,1.02906,0.00039605,0.00039605,0.00039605
149,665.676,0.73634,0.61053,1.00766,0.95304,0.97419,0.98253,0.79423,0.80209,0.39535,1.0364,0.000395343,0.000395343,0.000395343
150,670.104,0.73853,0.61233,1.00534,0.9573,0.96377,0.98348,0.81408,0.74575,0.37991,0.99951,0.000394636,0.000394636,0.000394636
151,674.504,0.74101,0.6176,1.01147,0.95305,0.96475,0.9835,0.80477,0.75172,0.3825,1.00297,0.000393929,0.000393929,0.000393929
152,678.932,0.73503,0.60333,1.00729,0.94241,0.95221,0.98367,0.80896,0.74882,0.40283,1.00981,0.000393221,0.000393221,0.000393221
153,683.338,0.74915,0.63172,1.01633,0.95673,0.96807,0.97921,0.78818,0.81369,0.37015,1.03371,0.000392514,0.000392514,0.000392514
154,687.745,0.74698,0.62152,1.01193,0.97052,0.97399,0.98959,0.80768,0.79351,0.36292,1.02444,0.000391807,0.000391807,0.000391807
155,692.278,0.7305,0.62819,1.00741,0.9612,0.95032,0.97947,0.81919,0.72172,0.39156,0.99242,0.0003911,0.0003911,0.0003911
156,696.716,0.73421,0.62107,1.00718,0.96134,0.96504,0.97767,0.78827,0.81277,0.38357,1.03143,0.000390393,0.000390393,0.000390393
157,701.103,0.73598,0.60036,1.00279,0.9434,0.97118,0.98141,0.80055,0.79061,0.37667,1.0251,0.000389686,0.000389686,0.000389686
158,705.523,0.73121,0.61126,1.00137,0.9454,0.95263,0.98608,0.78705,0.82104,0.39032,1.04737,0.000388979,0.000388979,0.000388979
159,709.935,0.7416,0.62793,1.01067,0.95977,0.96395,0.98298,0.81456,0.74716,0.36851,1.00785,0.000388271,0.000388271,0.000388271
160,714.384,0.74074,0.61872,1.01318,0.95666,0.95086,0.98155,0.80003,0.78712,0.37805,1.02126,0.000387564,0.000387564,0.000387564
161,718.79,0.74279,0.61828,1.01116,0.95814,0.96899,0.98015,0.78933,0.81584,0.39052,1.03862,0.000386857,0.000386857,0.000386857
162,723.232,0.74504,0.61133,1.01343,0.94393,0.9438,0.97329,0.77181,0.83992,0.45441,1.05236,0.00038615,0.00038615,0.00038615
163,727.751,0.73383,0.61577,1.00889,0.95168,0.96033,0.98112,0.79727,0.80645,0.3846,1.03232,0.000385443,0.000385443,0.000385443
164,732.198,0.74606,0.61859,1.01724,0.96318,0.96441,0.98217,0.81581,0.72948,0.35489,0.99108,0.000384736,0.000384736,0.000384736
165,736.6,0.72871,0.59433,1.00319,0.92115,0.97675,0.98276,0.7991,0.78564,0.38822,1.02123,0.000384029,0.000384029,0.000384029
166,741.016,0.72901,0.61013,1.00619,0.95978,0.9739,0.98948,0.81571,0.75628,0.36009,1.01374,0.000383321,0.000383321,0.000383321
167,745.433,0.72659,0.61763,1.00942,0.93319,0.96655,0.98352,0.8058,0.75599,0.37299,1.01325,0.000382614,0.000382614,0.000382614
168,749.865,0.71991,0.57487,0.99555,0.95162,0.96699,0.98835,0.8241,0.74036,0.35254,1.02079,0.000381907,0.000381907,0.000381907
169,754.299,0.72569,0.58558,0.99818,0.95476,0.96051,0.98463,0.82067,0.7404,0.3668,1.01267,0.0003812,0.0003812,0.0003812
170,758.852,0.73891,0.61287,1.00927,0.96394,0.95014,0.98752,0.8075,0.79175,0.37651,1.03173,0.000380493,0.000380493,0.000380493
171,763.271,0.73543,0.61121,1.00443,0.94549,0.96977,0.98662,0.81369,0.7448,0.36879,0.99917,0.000379786,0.000379786,0.000379786
172,767.706,0.74462,0.59484,1.00966,0.95949,0.95506,0.98499,0.81911,0.74415,0.36185,1.00359,0.000379079,0.000379079,0.000379079
173,772.102,0.74641,0.62428,1.01093,0.95754,0.96581,0.98672,0.81431,0.75044,0.35519,1.00537,0.000378371,0.000378371,0.000378371
174,776.526,0.73209,0.6033,0.99716,0.96133,0.95857,0.98335,0.80876,0.76167,0.37491,1.02377,0.000377664,0.000377664,0.000377664
175,780.934,0.73114,0.60032,0.99593,0.96168,0.95767,0.98108,0.80283,0.78591,0.3927,1.02817,0.000376957,0.000376957,0.000376957
176,785.352,0.72521,0.58589,0.99686,0.97166,0.94854,0.98108,0.8121,0.76432,0.38169,1.00778,0.00037625,0.00037625,0.00037625
177,789.74,0.72875,0.59788,1.0013,0.96505,0.96329,0.98529,0.81069,0.78052,0.35767,1.01945,0.000375543,0.000375543,0.000375543
178,794.287,0.73389,0.61866,0.99796,0.95664,0.96062,0.98256,0.78289,0.8535,0.38777,1.05658,0.000374836,0.000374836,0.000374836
179,798.675,0.72169,0.59107,0.98967,0.94683,0.96281,0.98503,0.80404,0.8049,0.37662,1.01921,0.000374129,0.000374129,0.000374129
180,803.082,0.73457,0.6135,1.00751,0.94438,0.97917,0.98571,0.80343,0.8098,0.37454,1.02948,0.000373421,0.000373421,0.000373421
181,807.496,0.71679,0.58653,0.99403,0.96629,0.97896,0.99006,0.8,0.81709,0.36095,1.03917,0.000372714,0.000372714,0.000372714
182,811.926,0.73099,0.61457,1.00723,0.94237,0.97034,0.9798,0.79526,0.81803,0.37226,1.05359,0.000372007,0.000372007,0.000372007
183,816.325,0.72155,0.5941,0.9924,0.95616,0.95367,0.98324,0.80293,0.79985,0.3969,1.04302,0.0003713,0.0003713,0.0003713
184,820.73,0.72328,0.59212,0.99305,0.95796,0.94992,0.98062,0.80726,0.76243,0.38166,1.01953,0.000370593,0.000370593,0.000370593
185,825.255,0.72992,0.60316,1.00189,0.94691,0.9578,0.97571,0.80777,0.7567,0.37453,1.00164,0.000369886,0.000369886,0.000369886
