epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,877.454,0.63514,0.50616,1.09019,0.97592,0.96397,0.98429,0.83695,0.66774,0.39161,1.14105,0.00043763,0.00043763,0.00043763
65,891.022,0.63319,0.50993,1.09038,0.96524,0.95894,0.97974,0.83493,0.67233,0.38979,1.1491,0.00043664,0.00043664,0.00043664
66,904.551,0.62014,0.52524,1.08842,0.95864,0.96241,0.97753,0.83494,0.66081,0.38155,1.14031,0.00043565,0.00043565,0.00043565
67,918.252,0.62208,0.512,1.07847,0.9495,0.9535,0.96782,0.82221,0.68078,0.41098,1.13227,0.00043466,0.00043466,0.00043466
68,931.926,0.63174,0.5227,1.09377,0.93135,0.97659,0.97918,0.8293,0.68304,0.39292,1.16629,0.00043367,0.00043367,0.00043367
69,945.322,0.63813,0.52657,1.08857,0.92844,0.96595,0.97386,0.82846,0.66646,0.41091,1.1588,0.00043268,0.00043268,0.00043268
70,958.925,0.61802,0.49851,1.0981,0.9548,0.95035,0.97683,0.8185,0.68496,0.39925,1.17219,0.00043169,0.00043169,0.00043169
71,972.532,0.6105,0.50258,1.07579,0.90801,0.96967,0.97639,0.82764,0.67282,0.40782,1.15376,0.0004307,0.0004307,0.0004307
72,985.853,0.62077,0.52696,1.07642,0.96767,0.94918,0.97815,0.83328,0.66275,0.37067,1.14309,0.00042971,0.00042971,0.00042971
73,999.347,0.60858,0.48977,1.07223,0.96175,0.95425,0.9743,0.8235,0.68574,0.40798,1.17105,0.00042872,0.00042872,0.00042872
74,1013.2,0.59377,0.49033,1.04634,0.92809,0.97379,0.9708,0.83206,0.65232,0.39696,1.12863,0.00042773,0.00042773,0.00042773
75,1027.17,0.60497,0.49652,1.06592,0.9375,0.96488,0.97725,0.8346,0.67843,0.38393,1.16839,0.00042674,0.00042674,0.00042674
76,1040.84,0.60087,0.47503,1.07081,0.9632,0.9648,0.97784,0.83045,0.67296,0.37777,1.16523,0.00042575,0.00042575,0.00042575
77,1054.43,0.6021,0.48332,1.07467,0.95552,0.95421,0.98012,0.828,0.67859,0.37628,1.17678,0.00042476,0.00042476,0.00042476
78,1067.93,0.57903,0.48071,1.05355,0.95077,0.95609,0.97832,0.82972,0.69165,0.37439,1.18143,0.00042377,0.00042377,0.00042377
79,1081.63,0.5911,0.48591,1.06695,0.95616,0.95719,0.98125,0.83337,0.68037,0.37985,1.165,0.00042278,0.00042278,0.00042278
80,1095.33,0.5957,0.48405,1.07389,0.96986,0.94971,0.98268,0.83431,0.66491,0.36457,1.17121,0.00042179,0.00042179,0.00042179
81,1109.29,0.59498,0.48401,1.07566,0.96323,0.94802,0.97016,0.82554,0.67148,0.37791,1.14174,0.0004208,0.0004208,0.0004208
82,1123.39,0.57947,0.45594,1.04113,0.95268,0.93966,0.97492,0.82896,0.67841,0.398,1.16187,0.00041981,0.00041981,0.00041981
83,1137.08,0.59727,0.48792,1.05395,0.94318,0.95298,0.96977,0.83285,0.66105,0.39125,1.12965,0.00041882,0.00041882,0.00041882
84,1150.42,0.58319,0.47319,1.04922,0.94163,0.96721,0.98037,0.83838,0.66667,0.37356,1.14689,0.00041783,0.00041783,0.00041783
85,1163.96,0.57949,0.4672,1.05267,0.95234,0.94687,0.9797,0.8349,0.67994,0.38442,1.16886,0.00041684,0.00041684,0.00041684
86,1177.38,0.57378,0.45417,1.04402,0.95036,0.94838,0.96725,0.81969,0.68864,0.4291,1.1779,0.00041585,0.00041585,0.00041585
87,1191.06,0.55892,0.47827,1.04367,0.95074,0.9711,0.98361,0.83783,0.66121,0.37669,1.142,0.00041486,0.00041486,0.00041486
88,1204.76,0.56399,0.46687,1.04024,0.95668,0.97307,0.98055,0.83603,0.69325,0.37635,1.17256,0.00041387,0.00041387,0.00041387
89,1218.23,0.56298,0.47322,1.0379,0.96298,0.97607,0.98682,0.84841,0.66015,0.36149,1.14799,0.00041288,0.00041288,0.00041288
90,1231.94,0.55179,0.44612,1.04875,0.96592,0.94894,0.98622,0.84703,0.64809,0.35542,1.14157,0.00041189,0.00041189,0.00041189
91,1245.34,0.55727,0.44925,1.04866,0.93772,0.97196,0.97661,0.83285,0.66632,0.37656,1.14318,0.0004109,0.0004109,0.0004109
92,1258.92,0.56187,0.4608,1.04272,0.96688,0.96015,0.97827,0.83485,0.6569,0.37171,1.16231,0.00040991,0.00040991,0.00040991
93,1272.36,0.57602,0.48025,1.06184,0.95534,0.94077,0.96517,0.83168,0.66247,0.38336,1.13639,0.00040892,0.00040892,0.00040892
94,1285.65,0.53893,0.44274,1.02741,0.95105,0.96458,0.98188,0.84168,0.65166,0.34757,1.14758,0.00040793,0.00040793,0.00040793
95,1299.3,0.56718,0.45313,1.05069,0.9652,0.95191,0.97976,0.83372,0.69052,0.38443,1.15662,0.00040694,0.00040694,0.00040694
96,1312.76,0.54915,0.44524,1.03226,0.95092,0.963,0.98497,0.83922,0.67755,0.37166,1.15997,0.00040595,0.00040595,0.00040595
97,1326.07,0.54946,0.43718,1.02348,0.94953,0.95417,0.97868,0.83584,0.67714,0.375,1.16301,0.00040496,0.00040496,0.00040496
98,1339.51,0.54151,0.43711,1.03694,0.96002,0.96262,0.97897,0.83722,0.66045,0.36386,1.1573,0.00040397,0.00040397,0.00040397
99,1353.04,0.55925,0.45528,1.0412,0.94056,0.97481,0.97158,0.84297,0.63752,0.35572,1.14058,0.00040298,0.00040298,0.00040298
100,1366.34,0.54539,0.45266,1.03451,0.94684,0.96348,0.97891,0.84087,0.66567,0.37782,1.18754,0.00040199,0.00040199,0.00040199
101,1379.71,0.56363,0.46314,1.04842,0.9263,0.96221,0.98088,0.83144,0.66483,0.40298,1.15356,0.000401,0.000401,0.000401
102,1393.17,0.54254,0.44472,1.04355,0.9549,0.96506,0.97717,0.83421,0.67697,0.36257,1.15851,0.00040001,0.00040001,0.00040001
103,1406.45,0.54204,0.43258,1.03932,0.95847,0.97329,0.98611,0.8492,0.6474,0.33552,1.16631,0.00039902,0.00039902,0.00039902
104,1420.32,0.54462,0.42911,1.04613,0.95667,0.9619,0.98078,0.8477,0.65085,0.34398,1.14831,0.00039803,0.00039803,0.00039803
105,1433.82,0.53681,0.42722,1.03224,0.95083,0.95678,0.97444,0.83695,0.65885,0.35784,1.14772,0.00039704,0.00039704,0.00039704
106,1447.11,0.52199,0.41679,1.02325,0.96613,0.96732,0.9816,0.84253,0.65391,0.33683,1.17249,0.00039605,0.00039605,0.00039605
107,1460.58,0.52113,0.40377,1.01797,0.96204,0.9594,0.97322,0.82551,0.68418,0.35596,1.1736,0.00039506,0.00039506,0.00039506
108,1474.14,0.54719,0.42718,1.03402,0.94855,0.96119,0.97662,0.83402,0.67309,0.37324,1.16959,0.00039407,0.00039407,0.00039407
109,1487.49,0.53242,0.42082,1.02723,0.96181,0.96066,0.98472,0.84813,0.65775,0.35254,1.1755,0.00039308,0.00039308,0.00039308
110,1500.82,0.51003,0.40197,1.00843,0.97026,0.96467,0.98243,0.83915,0.65443,0.35313,1.15555,0.00039209,0.00039209,0.00039209
111,1514.27,0.53458,0.44068,1.02991,0.96013,0.96452,0.98207,0.84033,0.66665,0.34445,1.16465,0.0003911,0.0003911,0.0003911
112,1527.57,0.51649,0.41075,1.01617,0.93691,0.98215,0.9837,0.84223,0.66443,0.33959,1.19273,0.00039011,0.00039011,0.00039011
113,1540.9,0.53735,0.41628,1.03843,0.96189,0.9689,0.98195,0.84243,0.6561,0.35875,1.18621,0.00038912,0.00038912,0.00038912
114,1554.45,0.52363,0.40343,1.02407,0.96302,0.96761,0.9869,0.83763,0.66571,0.34887,1.18699,0.00038813,0.00038813,0.00038813
115,1567.81,0.5302,0.42234,1.03189,0.96936,0.96648,0.98688,0.84416,0.66291,0.34388,1.17797,0.00038714,0.00038714,0.00038714
116,1581.13,0.51063,0.41341,1.00919,0.96708,0.96111,0.98543,0.84028,0.67544,0.33749,1.18239,0.00038615,0.00038615,0.00038615
