epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,267.685,0.66039,0.55333,0.98503,0.94261,0.94984,0.97297,0.82405,0.67225,0.40736,0.96565,0.00045941,0.00045941,0.00045941
43,273.662,0.66067,0.53156,0.97787,0.95829,0.94128,0.97688,0.83263,0.676,0.39808,0.97254,0.00045842,0.00045842,0.00045842
44,279.761,0.65684,0.51833,0.96885,0.95498,0.94906,0.97334,0.8269,0.66007,0.38909,0.97059,0.00045743,0.00045743,0.00045743
45,285.652,0.66164,0.52839,0.97886,0.93079,0.94858,0.96536,0.82226,0.67702,0.41146,0.97999,0.00045644,0.00045644,0.00045644
46,291.805,0.65731,0.52713,0.98473,0.95937,0.94206,0.97615,0.82119,0.69717,0.38868,0.9818,0.00045545,0.00045545,0.00045545
47,297.631,0.65849,0.53787,0.97688,0.94875,0.97346,0.97754,0.83028,0.67722,0.3746,0.97514,0.00045446,0.00045446,0.00045446
48,303.762,0.63828,0.49654,0.96736,0.9467,0.94819,0.97915,0.83002,0.68274,0.38454,0.97559,0.00045347,0.00045347,0.00045347
49,309.713,0.64676,0.49826,0.96966,0.95319,0.9429,0.97832,0.83939,0.65992,0.38429,0.97285,0.00045248,0.00045248,0.00045248
50,316.646,0.63885,0.52516,0.97741,0.93307,0.95186,0.97438,0.83048,0.66612,0.39088,0.97057,0.00045149,0.00045149,0.00045149
51,322.587,0.64435,0.50335,0.97558,0.94392,0.94157,0.97739,0.83453,0.66728,0.38807,0.9662,0.0004505,0.0004505,0.0004505
52,328.833,0.64445,0.51156,0.96987,0.93345,0.96349,0.97852,0.83282,0.66007,0.36892,0.96509,0.00044951,0.00044951,0.00044951
53,334.943,0.6287,0.49834,0.96932,0.94043,0.9637,0.97565,0.82814,0.6546,0.39776,0.97314,0.00044852,0.00044852,0.00044852
54,340.815,0.62764,0.49139,0.97477,0.95605,0.95692,0.97558,0.83138,0.66021,0.37845,0.97055,0.00044753,0.00044753,0.00044753
55,346.661,0.60831,0.46777,0.95629,0.96465,0.94682,0.97163,0.82735,0.68653,0.39718,0.97965,0.00044654,0.00044654,0.00044654
56,352.775,0.61414,0.4755,0.95599,0.96096,0.9616,0.98107,0.83515,0.68136,0.35677,0.97041,0.00044555,0.00044555,0.00044555
57,358.742,0.61683,0.4897,0.96571,0.9523,0.95861,0.97316,0.82445,0.66372,0.3782,0.97204,0.00044456,0.00044456,0.00044456
58,364.817,0.6129,0.49586,0.96281,0.95148,0.9521,0.96949,0.83178,0.64785,0.38752,0.96472,0.00044357,0.00044357,0.00044357
59,370.717,0.59705,0.48508,0.9594,0.94701,0.9547,0.97674,0.8397,0.64309,0.38,0.95731,0.00044258,0.00044258,0.00044258
60,376.963,0.59222,0.46838,0.95571,0.93725,0.96716,0.98102,0.83888,0.66556,0.3807,0.967,0.00044159,0.00044159,0.00044159
61,383.542,0.60453,0.4749,0.96101,0.93262,0.95464,0.97626,0.83833,0.66294,0.39385,0.96551,0.0004406,0.0004406,0.0004406
