epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,1054.71,0.66421,0.51013,0.98232,0.9435,0.9736,0.98266,0.82737,0.69183,0.33691,0.98743,0.000374129,0.000374129,0.000374129
180,1060.56,0.67492,0.53456,0.99553,0.95798,0.95873,0.98232,0.82884,0.72074,0.35881,0.99852,0.000373421,0.000373421,0.000373421
181,1066.37,0.65635,0.50105,0.98008,0.97236,0.95359,0.98346,0.82669,0.72101,0.34851,1.00008,0.000372714,0.000372714,0.000372714
182,1072.2,0.66833,0.52834,0.98923,0.95016,0.97244,0.98306,0.82198,0.74412,0.35531,1.01014,0.000372007,0.000372007,0.000372007
183,1078.01,0.66641,0.52695,0.98095,0.96323,0.96682,0.98302,0.82426,0.73408,0.33819,1.00757,0.0003713,0.0003713,0.0003713
184,1083.94,0.67285,0.51314,0.98245,0.95932,0.96309,0.98717,0.82281,0.72803,0.3473,1.00164,0.000370593,0.000370593,0.000370593
185,1089.74,0.67061,0.52405,0.9917,0.94583,0.96673,0.98437,0.82906,0.69375,0.3501,0.98564,0.000369886,0.000369886,0.000369886
186,1095.57,0.67966,0.51186,0.99719,0.94999,0.97088,0.98398,0.82424,0.70961,0.34865,0.993,0.000369179,0.000369179,0.000369179
187,1101.39,0.66568,0.51032,0.98033,0.95272,0.97792,0.98817,0.82372,0.72592,0.34397,0.99881,0.000368471,0.000368471,0.000368471
188,1107.21,0.66721,0.48664,0.9884,0.95188,0.96967,0.98673,0.82356,0.7355,0.35182,1.00478,0.000367764,0.000367764,0.000367764
189,1113.04,0.65651,0.50339,0.98516,0.95439,0.95922,0.98431,0.81764,0.74075,0.34231,1.00986,0.000367057,0.000367057,0.000367057
190,1118.88,0.65842,0.51299,0.98347,0.95349,0.95912,0.98053,0.81593,0.76321,0.36245,1.0224,0.00036635,0.00036635,0.00036635
191,1124.69,0.66336,0.52047,0.99251,0.95771,0.96032,0.98282,0.82306,0.74623,0.34973,1.01603,0.000365643,0.000365643,0.000365643
192,1130.62,0.66168,0.50871,0.98185,0.94908,0.96367,0.98383,0.81923,0.72621,0.36322,1.00367,0.000364936,0.000364936,0.000364936
193,1136.49,0.66554,0.52459,0.98326,0.94919,0.96633,0.98345,0.81847,0.71641,0.35196,0.99664,0.000364229,0.000364229,0.000364229
194,1142.32,0.64352,0.50372,0.96938,0.96217,0.96478,0.98864,0.82686,0.72768,0.33557,1.00587,0.000363521,0.000363521,0.000363521
195,1148.14,0.65726,0.50822,0.97675,0.96639,0.97574,0.98865,0.83028,0.71758,0.31777,1.00273,0.000362814,0.000362814,0.000362814
196,1153.97,0.64896,0.5007,0.97287,0.96058,0.97209,0.989,0.82632,0.73622,0.34159,1.01345,0.000362107,0.000362107,0.000362107
197,1159.78,0.65547,0.51562,0.97669,0.9714,0.96569,0.98558,0.83548,0.70218,0.33722,0.99312,0.0003614,0.0003614,0.0003614
198,1165.7,0.64522,0.48217,0.97878,0.95866,0.95771,0.98656,0.83169,0.70794,0.34646,0.99102,0.000360693,0.000360693,0.000360693
199,1171.63,0.64745,0.50023,0.98119,0.9647,0.97294,0.9847,0.82149,0.72596,0.35369,1.01021,0.000359986,0.000359986,0.000359986
200,1177.44,0.64979,0.50883,0.9826,0.96182,0.95758,0.98789,0.83137,0.70268,0.35485,0.99211,0.000359279,0.000359279,0.000359279
201,1183.39,0.66427,0.50404,0.99271,0.95878,0.96296,0.98369,0.82106,0.72651,0.35381,1.01041,0.000358571,0.000358571,0.000358571
202,1189.24,0.64235,0.49208,0.97164,0.94454,0.95567,0.9851,0.81194,0.75232,0.38392,1.0111,0.000357864,0.000357864,0.000357864
203,1195.06,0.6457,0.48982,0.97519,0.95754,0.97188,0.98679,0.83273,0.70764,0.35295,0.99558,0.000357157,0.000357157,0.000357157
204,1200.89,0.65236,0.50767,0.97825,0.93067,0.97577,0.98518,0.82829,0.71108,0.33944,0.99823,0.00035645,0.00035645,0.00035645
205,1206.69,0.65284,0.50062,0.98001,0.95705,0.97271,0.98873,0.83171,0.71258,0.32859,1.00366,0.000355743,0.000355743,0.000355743
206,1212.66,0.65343,0.51055,0.98459,0.94618,0.96482,0.98629,0.83186,0.70754,0.34634,1.00182,0.000355036,0.000355036,0.000355036
207,1218.46,0.65427,0.4796,0.9814,0.9553,0.96746,0.98565,0.82857,0.71877,0.34205,1.01099,0.000354329,0.000354329,0.000354329
208,1224.29,0.66089,0.51446,0.98234,0.95823,0.95554,0.98254,0.82837,0.71439,0.35563,1.0065,0.000353621,0.000353621,0.000353621
209,1230.1,0.65842,0.50809,0.98117,0.94818,0.96137,0.98108,0.8276,0.70508,0.35702,0.99627,0.000352914,0.000352914,0.000352914
210,1235.92,0.64403,0.48007,0.97641,0.96585,0.96447,0.98072,0.82859,0.71144,0.33517,0.99635,0.000352207,0.000352207,0.000352207
211,1241.74,0.6518,0.50196,0.97561,0.96042,0.95546,0.98663,0.8382,0.69309,0.32801,0.98826,0.0003515,0.0003515,0.0003515
212,1247.69,0.64545,0.48845,0.96843,0.95256,0.95941,0.98425,0.82515,0.70517,0.34455,0.99781,0.000350793,0.000350793,0.000350793
213,1253.64,0.64633,0.50069,0.97891,0.94908,0.96474,0.98523,0.83211,0.70018,0.34414,0.99207,0.000350086,0.000350086,0.000350086
214,1259.46,0.64383,0.48528,0.97442,0.95284,0.97071,0.98542,0.83963,0.69059,0.33403,0.99332,0.000349379,0.000349379,0.000349379
215,1265.44,0.64833,0.48797,0.98132,0.96021,0.96355,0.98625,0.83299,0.70045,0.32627,1.0007,0.000348671,0.000348671,0.000348671
216,1271.35,0.63963,0.48523,0.97391,0.94966,0.9672,0.98827,0.82911,0.71941,0.3319,1.01328,0.000347964,0.000347964,0.000347964
217,1277.17,0.6429,0.49266,0.96573,0.95933,0.96667,0.9878,0.82594,0.72202,0.34195,1.00008,0.000347257,0.000347257,0.000347257
218,1282.98,0.62973,0.48402,0.97142,0.96203,0.95966,0.98656,0.82686,0.70881,0.33846,0.99636,0.00034655,0.00034655,0.00034655
219,1288.79,0.65693,0.49876,0.97915,0.95477,0.96369,0.98648,0.82783,0.70621,0.33441,0.99269,0.000345843,0.000345843,0.000345843
220,1294.73,0.65546,0.48416,0.98244,0.94113,0.96864,0.98391,0.83184,0.70059,0.34426,0.98656,0.000345136,0.000345136,0.000345136
221,1300.52,0.63174,0.48354,0.95974,0.95638,0.97582,0.98833,0.84102,0.68611,0.31568,0.97854,0.000344429,0.000344429,0.000344429
222,1306.47,0.63425,0.48342,0.97121,0.96491,0.96168,0.98683,0.82618,0.72525,0.33565,1.00771,0.000343721,0.000343721,0.000343721
223,1312.25,0.64841,0.49706,0.97554,0.96636,0.96819,0.98899,0.83421,0.70141,0.32227,0.99259,0.000343014,0.000343014,0.000343014
224,1318.06,0.62886,0.48312,0.9674,0.97411,0.96264,0.98831,0.83327,0.70345,0.32465,0.998,0.000342307,0.000342307,0.000342307
225,1323.85,0.63848,0.48885,0.97323,0.963,0.97248,0.98762,0.82685,0.71843,0.32245,1.00355,0.0003416,0.0003416,0.0003416
226,1329.77,0.65501,0.50168,0.97751,0.9617,0.97276,0.9873,0.82716,0.72577,0.33172,1.00158,0.000340893,0.000340893,0.000340893
227,1335.57,0.63094,0.48756,0.96568,0.95994,0.97593,0.99008,0.83056,0.70909,0.32096,0.99649,0.000340186,0.000340186,0.000340186
228,1341.5,0.64171,0.48909,0.97269,0.96355,0.95657,0.98843,0.82575,0.70664,0.3239,1.00131,0.000339479,0.000339479,0.000339479
229,1347.29,0.64764,0.49591,0.96874,0.96756,0.96581,0.987,0.82697,0.70297,0.32268,1.0064,0.000338771,0.000338771,0.000338771
230,1353.11,0.6353,0.4948,0.97757,0.96009,0.96542,0.98876,0.83102,0.69795,0.31503,1.00116,0.000338064,0.000338064,0.000338064
231,1358.91,0.63601,0.47049,0.96181,0.94999,0.98225,0.99099,0.83369,0.72134,0.31591,1.00738,0.000337357,0.000337357,0.000337357
232,1364.75,0.63361,0.47531,0.97155,0.96006,0.97136,0.99066,0.833,0.70852,0.31698,1.00314,0.00033665,0.00033665,0.00033665
233,1370.54,0.62428,0.47266,0.96296,0.95341,0.97409,0.99078,0.83357,0.70975,0.32827,0.99973,0.000335943,0.000335943,0.000335943
234,1376.37,0.64477,0.4872,0.98086,0.95202,0.98647,0.99176,0.83216,0.71744,0.31169,1.00248,0.000335236,0.000335236,0.000335236
235,1382.32,0.62917,0.47842,0.96605,0.95453,0.96873,0.98776,0.82874,0.71514,0.33641,1.00378,0.000334529,0.000334529,0.000334529
236,1388.15,0.63607,0.47212,0.96864,0.95815,0.97035,0.98685,0.82387,0.73064,0.33174,1.01871,0.000333821,0.000333821,0.000333821
237,1393.97,0.61742,0.45843,0.96172,0.95656,0.97446,0.98748,0.82154,0.7259,0.3239,1.00842,0.000333114,0.000333114,0.000333114
238,1399.8,0.62286,0.46342,0.965,0.96724,0.97174,0.98978,0.83758,0.69955,0.30793,0.99475,0.000332407,0.000332407,0.000332407
239,1405.6,0.61562,0.45998,0.96339,0.95722,0.97793,0.98963,0.84731,0.68099,0.30488,0.98427,0.0003317,0.0003317,0.0003317
240,1411.53,0.63294,0.47582,0.97035,0.96193,0.97167,0.98987,0.84068,0.6926,0.31423,0.99417,0.000330993,0.000330993,0.000330993
241,1417.34,0.63398,0.4737,0.96011,0.96365,0.97793,0.99078,0.83292,0.71907,0.31194,1.00944,0.000330286,0.000330286,0.000330286
242,1423.15,0.61398,0.47544,0.95402,0.9684,0.98085,0.98974,0.83455,0.70421,0.30115,1.00148,0.000329579,0.000329579,0.000329579
243,1429.06,0.63248,0.48665,0.96939,0.9656,0.97796,0.9923,0.83948,0.69612,0.29468,0.99383,0.000328871,0.000328871,0.000328871
244,1434.87,0.61497,0.46963,0.96025,0.96721,0.97092,0.9926,0.83718,0.69825,0.30186,0.99104,0.000328164,0.000328164,0.000328164
245,1440.69,0.63128,0.4703,0.96897,0.96215,0.96748,0.98998,0.83165,0.71379,0.30613,1.00526,0.000327457,0.000327457,0.000327457
246,1446.51,0.63447,0.48831,0.97251,0.94427,0.98005,0.98794,0.83785,0.7034,0.31036,0.99897,0.00032675,0.00032675,0.00032675
247,1452.32,0.62841,0.4882,0.97157,0.97313,0.95589,0.98754,0.82332,0.73851,0.31468,1.01563,0.000326043,0.000326043,0.000326043
248,1458.14,0.61808,0.48566,0.96594,0.97152,0.96392,0.98926,0.83918,0.69914,0.30727,0.99784,0.000325336,0.000325336,0.000325336
249,1463.93,0.62572,0.46887,0.96315,0.96671,0.96137,0.98732,0.83549,0.7009,0.31795,0.99628,0.000324629,0.000324629,0.000324629
250,1469.88,0.63604,0.48259,0.96727,0.96913,0.96615,0.98832,0.83888,0.69741,0.31154,0.99428,0.000323921,0.000323921,0.000323921
251,1475.69,0.62071,0.47624,0.96613,0.96822,0.96776,0.98816,0.83574,0.70819,0.30853,1.00177,0.000323214,0.000323214,0.000323214
252,1481.54,0.64099,0.4745,0.9722,0.9651,0.96717,0.98889,0.8412,0.69624,0.3098,0.99315,0.000322507,0.000322507,0.000322507
253,1487.33,0.61788,0.4586,0.96414,0.9562,0.9763,0.98954,0.83818,0.70315,0.30958,0.99644,0.0003218,0.0003218,0.0003218
254,1493.17,0.61063,0.45972,0.96141,0.97052,0.96564,0.98939,0.83056,0.70331,0.31199,0.99385,0.000321093,0.000321093,0.000321093
255,1498.98,0.61645,0.45313,0.96157,0.95869,0.97423,0.98874,0.83459,0.71043,0.308,1.00347,0.000320386,0.000320386,0.000320386
256,1504.81,0.60912,0.44468,0.9514,0.97476,0.96631,0.98813,0.83821,0.71388,0.3076,1.00095,0.000319679,0.000319679,0.000319679
257,1510.73,0.61293,0.45842,0.95892,0.97101,0.96375,0.99077,0.83874,0.72265,0.30688,1.00113,0.000318971,0.000318971,0.000318971
258,1516.56,0.61087,0.46622,0.96459,0.97625,0.95931,0.99043,0.84053,0.68419,0.29861,0.98829,0.000318264,0.000318264,0.000318264
259,1522.38,0.63135,0.45756,0.96849,0.97495,0.96972,0.9911,0.84073,0.69148,0.29239,0.9966,0.000317557,0.000317557,0.000317557
260,1528.22,0.61779,0.47092,0.96729,0.97317,0.96348,0.9903,0.83837,0.70737,0.30504,1.00758,0.00031685,0.00031685,0.00031685
261,1534.03,0.60572,0.44282,0.9583,0.9547,0.97306,0.98692,0.8386,0.70263,0.31528,0.9981,0.000316143,0.000316143,0.000316143
262,1540.02,0.6143,0.47352,0.9572,0.96935,0.96273,0.98584,0.8379,0.69887,0.31463,0.99149,0.000315436,0.000315436,0.000315436
263,1545.85,0.61363,0.46364,0.95671,0.95828,0.96713,0.98722,0.83153,0.70852,0.31573,0.99507,0.000314729,0.000314729,0.000314729
264,1551.66,0.61722,0.46279,0.95324,0.95758,0.96767,0.9894,0.83497,0.68551,0.32029,0.984,0.000314021,0.000314021,0.000314021
265,1557.58,0.60791,0.46379,0.96393,0.96985,0.9677,0.98903,0.83899,0.69646,0.31809,0.99124,0.000313314,0.000313314,0.000313314
266,1563.42,0.60983,0.46628,0.9641,0.95835,0.9715,0.98499,0.83967,0.69451,0.31357,0.99062,0.000312607,0.000312607,0.000312607
267,1569.24,0.61201,0.46234,0.96959,0.95823,0.95947,0.98576,0.83872,0.69921,0.33293,0.99837,0.0003119,0.0003119,0.0003119
268,1575.06,0.61276,0.45299,0.95401,0.96457,0.95841,0.98128,0.83433,0.70322,0.32225,0.99629,0.000311193,0.000311193,0.000311193
269,1580.87,0.61764,0.46641,0.95832,0.97148,0.96387,0.98422,0.83186,0.70874,0.32106,0.99627,0.000310486,0.000310486,0.000310486
270,1586.71,0.60686,0.43982,0.95746,0.97393,0.9557,0.98804,0.83666,0.70591,0.3135,1.00193,0.000309779,0.000309779,0.000309779
271,1592.59,0.61231,0.44673,0.96202,0.96827,0.96754,0.98981,0.84147,0.70391,0.30298,1.00109,0.000309071,0.000309071,0.000309071
272,1598.56,0.61194,0.45098,0.95349,0.97034,0.95828,0.99121,0.83046,0.72237,0.3139,1.00239,0.000308364,0.000308364,0.000308364
273,1604.37,0.62459,0.45456,0.95815,0.96499,0.9681,0.99097,0.8307,0.72439,0.31217,1.00199,0.000307657,0.000307657,0.000307657
274,1610.19,0.60975,0.4465,0.95585,0.9768,0.97027,0.9914,0.83484,0.7257,0.30059,1.00667,0.00030695,0.00030695,0.00030695
275,1616,0.61033,0.45234,0.96006,0.96923,0.96953,0.99029,0.84097,0.70467,0.30517,0.99878,0.000306243,0.000306243,0.000306243
276,1621.84,0.61172,0.4543,0.9638,0.96191,0.95987,0.99014,0.83762,0.7162,0.30794,0.99988,0.000305536,0.000305536,0.000305536
277,1627.64,0.62283,0.47727,0.97756,0.97468,0.97334,0.99103,0.83586,0.71896,0.2995,1.00763,0.000304829,0.000304829,0.000304829
278,1633.47,0.61307,0.45899,0.96461,0.97323,0.97748,0.99046,0.84177,0.69716,0.2912,0.99259,0.000304121,0.000304121,0.000304121
279,1639.3,0.59081,0.42227,0.94155,0.95565,0.97629,0.98787,0.83815,0.70031,0.30389,0.99816,0.000303414,0.000303414,0.000303414
280,1645.24,0.60569,0.44418,0.95389,0.94765,0.97323,0.98709,0.83717,0.69585,0.31276,0.99745,0.000302707,0.000302707,0.000302707
281,1651.04,0.61392,0.4628,0.96008,0.96434,0.97711,0.98751,0.83724,0.69807,0.31178,0.99534,0.000302,0.000302,0.000302
282,1656.9,0.60333,0.43915,0.95914,0.96536,0.96991,0.98982,0.84306,0.6837,0.30557,0.99125,0.000301293,0.000301293,0.000301293
283,1662.72,0.59601,0.46657,0.95842,0.96023,0.9777,0.99183,0.84708,0.68641,0.30382,0.98669,0.000300586,0.000300586,0.000300586
284,1668.55,0.61739,0.45516,0.95738,0.97235,0.98262,0.99258,0.84419,0.69847,0.28844,0.99978,0.000299879,0.000299879,0.000299879
285,1674.37,0.60405,0.45685,0.95207,0.95677,0.99383,0.99227,0.84124,0.71088,0.29568,1.00721,0.000299171,0.000299171,0.000299171
286,1680.19,0.5921,0.42437,0.95001,0.96462,0.98135,0.9911,0.84136,0.69459,0.29855,0.99744,0.000298464,0.000298464,0.000298464
287,1686.1,0.59897,0.42835,0.95315,0.95752,0.97921,0.98778,0.84047,0.69701,0.30592,0.99318,0.000297757,0.000297757,0.000297757
288,1691.96,0.60132,0.44054,0.9572,0.95777,0.97219,0.99008,0.84403,0.69527,0.30802,0.98866,0.00029705,0.00029705,0.00029705
289,1697.79,0.59533,0.44809,0.96284,0.96442,0.97603,0.99033,0.84246,0.70838,0.30018,0.99534,0.000296343,0.000296343,0.000296343
290,1703.64,0.60422,0.44048,0.95135,0.97047,0.96902,0.9891,0.84642,0.69918,0.30388,0.99618,0.000295636,0.000295636,0.000295636
291,1709.45,0.61389,0.44483,0.96087,0.96316,0.97039,0.98757,0.84429,0.69592,0.30764,0.99953,0.000294929,0.000294929,0.000294929
292,1715.28,0.59471,0.4356,0.94948,0.96557,0.97438,0.98638,0.84482,0.70511,0.30408,0.99851,0.000294221,0.000294221,0.000294221
293,1721.1,0.5987,0.44135,0.95234,0.96602,0.97552,0.98922,0.84474,0.68141,0.30324,0.98195,0.000293514,0.000293514,0.000293514
294,1727.02,0.58925,0.43525,0.94745,0.96329,0.97318,0.98918,0.84522,0.68123,0.30737,0.97906,0.000292807,0.000292807,0.000292807
295,1732.82,0.60823,0.45443,0.96096,0.96744,0.97417,0.98872,0.84179,0.69195,0.30482,0.9876,0.0002921,0.0002921,0.0002921
296,1738.66,0.60397,0.45035,0.95996,0.9726,0.97503,0.98832,0.84305,0.68522,0.29804,0.99105,0.000291393,0.000291393,0.000291393
297,1744.46,0.57862,0.44171,0.9509,0.97239,0.97739,0.98875,0.84223,0.67883,0.29678,0.98533,0.000290686,0.000290686,0.000290686
298,1750.28,0.60078,0.44545,0.95073,0.96167,0.97602,0.98755,0.84176,0.68591,0.29903,0.99166,0.000289979,0.000289979,0.000289979
299,1756.08,0.5958,0.42977,0.94813,0.96089,0.96974,0.98461,0.83711,0.68474,0.31398,0.99137,0.000289271,0.000289271,0.000289271
300,1761.97,0.61023,0.44228,0.95888,0.96013,0.96593,0.98613,0.84444,0.67329,0.30419,0.98863,0.000288564,0.000288564,0.000288564
301,1767.92,0.60156,0.43418,0.95968,0.95084,0.9743,0.98697,0.83933,0.69317,0.30487,0.99539,0.000287857,0.000287857,0.000287857
302,1773.74,0.5862,0.43019,0.94374,0.96299,0.96729,0.98559,0.84093,0.68757,0.30274,0.99486,0.00028715,0.00028715,0.00028715
303,1779.65,0.58394,0.43544,0.95337,0.9681,0.97201,0.988,0.8453,0.68969,0.3014,0.99969,0.000286443,0.000286443,0.000286443
304,1785.5,0.59208,0.42742,0.95112,0.9515,0.97058,0.98969,0.84112,0.6995,0.31148,1.00423,0.000285736,0.000285736,0.000285736
305,1791.32,0.56802,0.41998,0.94501,0.94464,0.98052,0.98778,0.8428,0.69329,0.3068,1.00164,0.000285029,0.000285029,0.000285029
306,1797.15,0.59343,0.44003,0.95707,0.96183,0.96586,0.98649,0.84274,0.67632,0.31184,0.98728,0.000284321,0.000284321,0.000284321
307,1802.95,0.58196,0.4423,0.95087,0.96354,0.97938,0.98646,0.84188,0.677,0.30095,0.98453,0.000283614,0.000283614,0.000283614
308,1808.9,0.58087,0.41946,0.94419,0.96277,0.96706,0.98833,0.84178,0.67623,0.30802,0.99025,0.000282907,0.000282907,0.000282907
309,1814.68,0.60082,0.44317,0.95603,0.96451,0.96442,0.98856,0.84647,0.68379,0.30921,0.99327,0.0002822,0.0002822,0.0002822
310,1820.52,0.58302,0.42661,0.95053,0.96106,0.97305,0.99019,0.84749,0.68205,0.29919,0.99075,0.000281493,0.000281493,0.000281493
311,1826.46,0.6041,0.44661,0.9563,0.97147,0.96712,0.99065,0.84627,0.68583,0.29187,0.99711,0.000280786,0.000280786,0.000280786
312,1832.29,0.59135,0.4123,0.95453,0.96384,0.98375,0.99112,0.84592,0.69515,0.28791,1.00086,0.000280079,0.000280079,0.000280079
313,1838.09,0.58333,0.42064,0.94119,0.96653,0.98309,0.99071,0.84807,0.69198,0.29016,0.99545,0.000279371,0.000279371,0.000279371
314,1844.03,0.58371,0.40917,0.9417,0.97304,0.97324,0.99034,0.84877,0.69537,0.29389,0.99598,0.000278664,0.000278664,0.000278664
315,1849.97,0.58416,0.42323,0.94689,0.97769,0.96934,0.99042,0.84372,0.70843,0.29013,1.0037,0.000277957,0.000277957,0.000277957
316,1855.92,0.58759,0.42872,0.95329,0.97608,0.97152,0.99003,0.84184,0.70395,0.29588,1.00193,0.00027725,0.00027725,0.00027725
317,1861.74,0.58892,0.42204,0.94789,0.97264,0.97313,0.9894,0.84121,0.70346,0.29997,1.00312,0.000276543,0.000276543,0.000276543
318,1867.55,0.58746,0.40774,0.94546,0.95863,0.9818,0.98989,0.84269,0.69365,0.2977,0.9981,0.000275836,0.000275836,0.000275836
319,1873.35,0.5916,0.42685,0.95207,0.9598,0.97963,0.98943,0.8413,0.69159,0.29538,0.99915,0.000275129,0.000275129,0.000275129
320,1879.2,0.58904,0.42633,0.94915,0.95776,0.9775,0.99074,0.83931,0.69276,0.2974,1.0026,0.000274421,0.000274421,0.000274421
321,1885.02,0.58648,0.41515,0.94466,0.97624,0.96225,0.9895,0.83752,0.70471,0.30689,1.00942,0.000273714,0.000273714,0.000273714
322,1890.85,0.59548,0.43003,0.95397,0.96394,0.97306,0.98612,0.83456,0.69554,0.30669,0.99818,0.000273007,0.000273007,0.000273007
323,1896.8,0.58954,0.41601,0.94116,0.96672,0.97339,0.98786,0.84137,0.68248,0.29516,0.98544,0.0002723,0.0002723,0.0002723
324,1902.62,0.58236,0.41827,0.946,0.96669,0.97506,0.98884,0.84235,0.69355,0.29906,0.98792,0.000271593,0.000271593,0.000271593
325,1908.44,0.60586,0.43744,0.95554,0.97483,0.97794,0.99053,0.84438,0.6945,0.29401,0.98647,0.000270886,0.000270886,0.000270886
326,1914.27,0.60838,0.43905,0.95181,0.97047,0.97751,0.99143,0.84178,0.70975,0.29474,0.99891,0.000270179,0.000270179,0.000270179
327,1920.1,0.59215,0.42969,0.95494,0.96393,0.97703,0.99139,0.84177,0.70183,0.29455,0.99365,0.000269471,0.000269471,0.000269471
328,1925.92,0.58478,0.42958,0.94635,0.95633,0.98395,0.99005,0.84269,0.6895,0.28583,0.99028,0.000268764,0.000268764,0.000268764
329,1931.73,0.57055,0.4205,0.94267,0.96076,0.9812,0.98993,0.84323,0.68938,0.28446,0.99222,0.000268057,0.000268057,0.000268057
330,1937.66,0.5702,0.41471,0.93879,0.97263,0.968,0.99092,0.84399,0.68941,0.28719,0.99545,0.00026735,0.00026735,0.00026735
331,1943.48,0.56269,0.40329,0.93662,0.95037,0.97807,0.99017,0.83896,0.69402,0.29166,0.9997,0.000266643,0.000266643,0.000266643
332,1949.29,0.57683,0.42068,0.94496,0.96963,0.96205,0.98998,0.83756,0.69638,0.29523,1.00075,0.000265936,0.000265936,0.000265936
333,1955.09,0.58792,0.41595,0.9475,0.96555,0.96439,0.99034,0.83699,0.70912,0.30464,1.00451,0.000265229,0.000265229,0.000265229
334,1960.93,0.5649,0.40318,0.93912,0.96919,0.96582,0.99049,0.83791,0.70734,0.29542,1.00313,0.000264521,0.000264521,0.000264521
335,1966.74,0.59713,0.43843,0.96037,0.95415,0.98511,0.99216,0.84241,0.70496,0.2865,0.99899,0.000263814,0.000263814,0.000263814
336,1972.56,0.58212,0.42084,0.95,0.96066,0.97038,0.99208,0.84133,0.70196,0.28725,0.99155,0.000263107,0.000263107,0.000263107
337,1978.4,0.58834,0.42427,0.95229,0.94841,0.97295,0.98894,0.83715,0.69874,0.2924,0.99229,0.0002624,0.0002624,0.0002624
338,1984.33,0.56871,0.41009,0.94405,0.96246,0.96175,0.98934,0.84102,0.69295,0.29197,0.99287,0.000261693,0.000261693,0.000261693
339,1990.13,0.57317,0.42023,0.94465,0.9634,0.96594,0.99031,0.84161,0.69881,0.29417,0.99913,0.000260986,0.000260986,0.000260986
340,1995.99,0.57408,0.40696,0.94072,0.95034,0.9859,0.99033,0.83574,0.70935,0.29486,1.00715,0.000260279,0.000260279,0.000260279
341,2001.79,0.55057,0.38839,0.92758,0.96434,0.96992,0.98939,0.83796,0.70728,0.30061,1.0006,0.000259571,0.000259571,0.000259571
342,2007.6,0.57169,0.4121,0.94633,0.96122,0.97135,0.98766,0.83713,0.69627,0.30478,0.99109,0.000258864,0.000258864,0.000258864
343,2013.42,0.57508,0.41514,0.94552,0.96299,0.9678,0.987,0.84092,0.69308,0.3049,0.99141,0.000258157,0.000258157,0.000258157
344,2019.27,0.57433,0.41848,0.94559,0.96041,0.97658,0.98914,0.83972,0.69726,0.29955,0.99513,0.00025745,0.00025745,0.00025745
345,2025.19,0.5672,0.41369,0.94202,0.96841,0.96686,0.9895,0.84432,0.6924,0.30075,0.99067,0.000256743,0.000256743,0.000256743
346,2031.11,0.57765,0.42126,0.94672,0.96755,0.95946,0.9885,0.8387,0.69814,0.30584,0.99839,0.000256036,0.000256036,0.000256036
347,2036.95,0.58396,0.42872,0.94826,0.96415,0.95908,0.98616,0.83624,0.70831,0.31182,1.00427,0.000255329,0.000255329,0.000255329
348,2042.79,0.5639,0.40683,0.94203,0.94718,0.97608,0.98766,0.83623,0.71166,0.30924,1.01277,0.000254621,0.000254621,0.000254621
349,2048.65,0.57393,0.40645,0.94682,0.95747,0.96945,0.98849,0.83735,0.70416,0.30249,1.00074,0.000253914,0.000253914,0.000253914
350,2054.53,0.56934,0.40941,0.95366,0.96534,0.97245,0.98932,0.83802,0.6986,0.29542,0.9966,0.000253207,0.000253207,0.000253207
351,2060.37,0.57632,0.41255,0.94256,0.96364,0.96841,0.98782,0.83929,0.69598,0.29052,0.99419,0.0002525,0.0002525,0.0002525
352,2066.33,0.56368,0.39605,0.9426,0.9653,0.96685,0.98494,0.84002,0.69456,0.29294,0.99507,0.000251793,0.000251793,0.000251793
353,2072.17,0.56985,0.40639,0.94158,0.96913,0.96146,0.98691,0.84031,0.70114,0.29586,1.00137,0.000251086,0.000251086,0.000251086
354,2078.12,0.58168,0.42605,0.95272,0.97061,0.95996,0.98912,0.84057,0.6941,0.30341,0.99936,0.000250379,0.000250379,0.000250379
355,2083.95,0.5584,0.40062,0.94038,0.97033,0.96052,0.98842,0.83984,0.68534,0.30269,0.99185,0.000249671,0.000249671,0.000249671
356,2089.84,0.56309,0.41382,0.93836,0.96819,0.96363,0.98911,0.84382,0.68848,0.29938,0.99391,0.000248964,0.000248964,0.000248964
357,2095.67,0.57258,0.42562,0.9512,0.96038,0.96883,0.98778,0.84354,0.68926,0.30089,0.99412,0.000248257,0.000248257,0.000248257
358,2101.52,0.55562,0.39833,0.93385,0.96622,0.96769,0.98732,0.84266,0.68686,0.29679,0.99076,0.00024755,0.00024755,0.00024755
359,2107.33,0.5639,0.40206,0.94569,0.96606,0.9683,0.98738,0.84311,0.6896,0.29946,0.9931,0.000246843,0.000246843,0.000246843
360,2113.26,0.54583,0.38156,0.92931,0.96539,0.97118,0.98826,0.84063,0.69074,0.29959,0.99578,0.000246136,0.000246136,0.000246136
361,2119.09,0.56285,0.39735,0.94234,0.97037,0.96892,0.98832,0.8426,0.69255,0.30132,0.99648,0.000245429,0.000245429,0.000245429
362,2124.95,0.57191,0.41241,0.94264,0.96568,0.97091,0.98789,0.84227,0.68724,0.29304,0.99291,0.000244721,0.000244721,0.000244721
363,2130.81,0.57506,0.40357,0.94789,0.9673,0.97104,0.98803,0.84576,0.68031,0.29409,0.98696,0.000244014,0.000244014,0.000244014
