epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,1498.43,0.80279,0.58639,1.10178,0.96692,0.96601,0.98344,0.81913,0.73006,0.36074,1.00974,0.000458279,0.000458279,0.000458279
61,1523.22,0.80281,0.59312,1.10884,0.96133,0.96187,0.98708,0.81401,0.76272,0.34799,1.01873,0.000457571,0.000457571,0.000457571
62,1548.02,0.794,0.59279,1.09872,0.96126,0.95621,0.97462,0.81982,0.70941,0.34609,0.99808,0.000456864,0.000456864,0.000456864
63,1572.94,0.79396,0.59384,1.09681,0.94826,0.96183,0.98508,0.81385,0.75621,0.36265,1.01919,0.000456157,0.000456157,0.000456157
64,1597.76,0.78704,0.58968,1.09192,0.96153,0.96372,0.98387,0.82757,0.70433,0.35361,1.00955,0.00045545,0.00045545,0.00045545
65,1622.57,0.78898,0.58032,1.0986,0.96552,0.9693,0.98577,0.81639,0.72299,0.34404,1.00051,0.000454743,0.000454743,0.000454743
66,1647.41,0.77792,0.55593,1.07811,0.95921,0.96321,0.9783,0.81646,0.72064,0.3504,1.00743,0.000454036,0.000454036,0.000454036
67,1672.34,0.78462,0.56556,1.09025,0.94407,0.96256,0.98068,0.79889,0.77756,0.37799,1.02759,0.000453329,0.000453329,0.000453329
68,1697.22,0.78329,0.57113,1.09163,0.94739,0.95994,0.98403,0.8328,0.6846,0.3502,0.99368,0.000452621,0.000452621,0.000452621
69,1722.04,0.77194,0.56675,1.09007,0.96128,0.96526,0.98441,0.83559,0.69187,0.34969,1.00107,0.000451914,0.000451914,0.000451914
70,1747.12,0.77717,0.57597,1.08725,0.96557,0.96324,0.98811,0.8316,0.70943,0.33707,1.00226,0.000451207,0.000451207,0.000451207
71,1772.05,0.78185,0.55881,1.08462,0.96909,0.95487,0.98441,0.83649,0.67782,0.3347,0.98873,0.0004505,0.0004505,0.0004505
72,1797.16,0.76806,0.56183,1.07688,0.96167,0.97349,0.9884,0.83307,0.68611,0.32814,0.99446,0.000449793,0.000449793,0.000449793
73,1822.01,0.7683,0.56389,1.07623,0.97317,0.96595,0.98592,0.82491,0.69953,0.34351,0.991,0.000449086,0.000449086,0.000449086
74,1846.97,0.77027,0.55811,1.08105,0.96224,0.96156,0.98581,0.83138,0.69963,0.33521,0.99651,0.000448379,0.000448379,0.000448379
75,1871.87,0.77111,0.57159,1.0894,0.95774,0.96419,0.98602,0.83043,0.69633,0.3437,0.99316,0.000447671,0.000447671,0.000447671
76,1896.68,0.77207,0.56952,1.07869,0.93775,0.9732,0.97989,0.83047,0.67659,0.34987,0.98097,0.000446964,0.000446964,0.000446964
77,1921.5,0.75947,0.54726,1.07302,0.9474,0.9687,0.98148,0.83517,0.67586,0.34054,0.97765,0.000446257,0.000446257,0.000446257
78,1946.43,0.75906,0.55152,1.07829,0.96803,0.967,0.98551,0.8326,0.68841,0.33954,0.97799,0.00044555,0.00044555,0.00044555
79,1971.25,0.76166,0.55484,1.07666,0.95847,0.97348,0.9915,0.82946,0.69297,0.32795,0.98536,0.000444843,0.000444843,0.000444843
80,1996.07,0.77106,0.56912,1.0772,0.94995,0.97,0.98563,0.83815,0.67961,0.33336,0.98855,0.000444136,0.000444136,0.000444136
81,2021.34,0.74495,0.54734,1.06641,0.9652,0.98648,0.99098,0.83673,0.69569,0.31846,0.99943,0.000443429,0.000443429,0.000443429
82,2046.28,0.75381,0.55729,1.06486,0.94966,0.96783,0.98919,0.83714,0.69652,0.33465,0.98942,0.000442721,0.000442721,0.000442721
83,2071.12,0.76152,0.55638,1.06625,0.96156,0.96901,0.98163,0.82948,0.70338,0.33719,1.00207,0.000442014,0.000442014,0.000442014
84,2095.95,0.74014,0.54881,1.06645,0.95574,0.96732,0.9882,0.83267,0.6896,0.32914,0.98121,0.000441307,0.000441307,0.000441307
85,2120.76,0.74862,0.53555,1.07253,0.96547,0.96282,0.98548,0.84026,0.6668,0.31742,0.97668,0.0004406,0.0004406,0.0004406
86,2145.95,0.75095,0.54523,1.06993,0.95527,0.96372,0.98293,0.83232,0.69738,0.3349,1.00258,0.000439893,0.000439893,0.000439893
87,2170.79,0.73687,0.52123,1.06721,0.95937,0.97202,0.98552,0.84149,0.66976,0.3334,0.97655,0.000439186,0.000439186,0.000439186
88,2195.91,0.73527,0.53843,1.06169,0.9608,0.97065,0.98528,0.83542,0.68269,0.32978,0.98978,0.000438479,0.000438479,0.000438479
89,2220.73,0.73368,0.54321,1.06283,0.9652,0.96913,0.98577,0.83332,0.67737,0.32874,0.9852,0.000437771,0.000437771,0.000437771
90,2245.66,0.73957,0.5417,1.06575,0.949,0.98064,0.98897,0.84005,0.66293,0.31459,0.97015,0.000437064,0.000437064,0.000437064
91,2270.47,0.73438,0.52443,1.05819,0.95059,0.97484,0.98651,0.8366,0.67034,0.31978,0.97641,0.000436357,0.000436357,0.000436357
92,2295.28,0.74537,0.547,1.06438,0.94693,0.97731,0.99095,0.84186,0.68303,0.32511,0.98071,0.00043565,0.00043565,0.00043565
93,2320.48,0.73941,0.52984,1.06545,0.96099,0.96586,0.98541,0.83557,0.67951,0.32575,0.99428,0.000434943,0.000434943,0.000434943
94,2345.31,0.72997,0.52425,1.06318,0.95783,0.97046,0.98742,0.83186,0.70039,0.32645,0.99561,0.000434236,0.000434236,0.000434236
95,2370.17,0.73547,0.52397,1.06006,0.96986,0.97567,0.98622,0.84315,0.67327,0.30339,0.98599,0.000433529,0.000433529,0.000433529
96,2395.31,0.7294,0.52755,1.05352,0.93984,0.98153,0.98561,0.83375,0.68929,0.31602,0.98801,0.000432821,0.000432821,0.000432821
97,2420.26,0.72793,0.52907,1.05734,0.96815,0.97707,0.98711,0.83474,0.69372,0.31682,0.9989,0.000432114,0.000432114,0.000432114
98,2445.07,0.73045,0.52267,1.05778,0.95514,0.9808,0.98865,0.83725,0.69109,0.31699,0.99624,0.000431407,0.000431407,0.000431407
99,2470.02,0.73823,0.52836,1.05733,0.96455,0.96673,0.98005,0.8332,0.69598,0.32384,0.99838,0.0004307,0.0004307,0.0004307
100,2494.81,0.72822,0.52165,1.04937,0.96167,0.97275,0.98659,0.83248,0.68502,0.32725,0.98603,0.000429993,0.000429993,0.000429993
101,2519.73,0.72414,0.50151,1.06232,0.95752,0.97002,0.98597,0.83781,0.69926,0.31849,1.00701,0.000429286,0.000429286,0.000429286
102,2544.59,0.72334,0.52269,1.05793,0.95759,0.96995,0.98162,0.8376,0.67804,0.31715,0.99736,0.000428579,0.000428579,0.000428579
103,2569.38,0.72833,0.51663,1.06919,0.96214,0.97186,0.98504,0.84056,0.67136,0.30293,0.98872,0.000427871,0.000427871,0.000427871
104,2594.19,0.71492,0.50054,1.04051,0.96484,0.96869,0.98693,0.83711,0.66819,0.31373,0.97841,0.000427164,0.000427164,0.000427164
105,2619.09,0.72764,0.51841,1.05833,0.95533,0.96429,0.98386,0.83423,0.68331,0.33579,0.98734,0.000426457,0.000426457,0.000426457
106,2643.87,0.72537,0.51792,1.06147,0.96524,0.97037,0.97995,0.8347,0.67883,0.31399,0.99248,0.00042575,0.00042575,0.00042575
107,2668.73,0.70903,0.51217,1.04982,0.97078,0.97784,0.98706,0.83864,0.68937,0.2978,0.99398,0.000425043,0.000425043,0.000425043
108,2693.51,0.69679,0.49608,1.03866,0.97898,0.97606,0.98822,0.84423,0.67553,0.29066,0.98447,0.000424336,0.000424336,0.000424336
109,2718.68,0.71736,0.49993,1.05196,0.97731,0.97201,0.98821,0.84502,0.67593,0.30243,0.99498,0.000423629,0.000423629,0.000423629
110,2743.78,0.70978,0.50465,1.05557,0.97132,0.97894,0.98998,0.84339,0.67991,0.29707,0.98912,0.000422921,0.000422921,0.000422921
111,2768.56,0.70566,0.49663,1.05129,0.97224,0.97893,0.98953,0.83851,0.69354,0.31573,0.99358,0.000422214,0.000422214,0.000422214
112,2793.49,0.70142,0.49512,1.05176,0.97279,0.9763,0.9882,0.84646,0.66935,0.30827,0.99435,0.000421507,0.000421507,0.000421507
113,2818.57,0.708,0.50315,1.05313,0.95194,0.97583,0.98576,0.84025,0.67633,0.32413,0.99895,0.0004208,0.0004208,0.0004208
114,2843.34,0.7052,0.50233,1.04659,0.97278,0.97973,0.98975,0.84015,0.69938,0.29865,1.00729,0.000420093,0.000420093,0.000420093
115,2868.15,0.7093,0.498,1.05213,0.96725,0.97649,0.98922,0.83247,0.71177,0.31117,1.01055,0.000419386,0.000419386,0.000419386
116,2893.09,0.70655,0.50037,1.04852,0.96148,0.97532,0.98893,0.83826,0.69423,0.30486,0.99196,0.000418679,0.000418679,0.000418679
117,2917.91,0.68676,0.4877,1.03343,0.96703,0.97127,0.98849,0.83753,0.67615,0.29992,0.99576,0.000417971,0.000417971,0.000417971
118,2942.75,0.69642,0.49941,1.04074,0.97102,0.96958,0.98545,0.8449,0.6651,0.2941,0.99793,0.000417264,0.000417264,0.000417264
119,2967.55,0.69923,0.49519,1.0482,0.97092,0.9709,0.98696,0.84404,0.68007,0.30005,1.00205,0.000416557,0.000416557,0.000416557
120,2992.46,0.69519,0.48697,1.04178,0.97357,0.9797,0.98824,0.84076,0.6838,0.29391,1.00982,0.00041585,0.00041585,0.00041585
